Utilization Type,State,NDC,Labeler Code,Product Code,Package Size,Year,Quarter,Suppression Used,Product Name,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
MCOU,NJ,2751017,2,7510,17,2022,4,False,HUMALOG   ,334.87,865.0,7751.54,3319.46,4432.08
FFSU,NJ,2751017,2,7510,17,2022,4,False,HUMALOG   ,65.18,82.0,1920.95,1920.95,0.0
MCOU,NJ,2751101,2,7511,1,2022,4,False,HUMALOG MI,12674.93,1021.0,363223.31,360120.91,3102.4
FFSU,NJ,2751101,2,7511,1,2022,4,True,HUMALOG MI,,,,,
MCOU,NJ,2751201,2,7512,1,2022,4,False,HUMALOG MI,520.0,43.0,15001.2,15001.2,0.0
MCOU,NJ,2751659,2,7516,59,2022,4,False,HUMALOG   ,1623.0,82.0,55616.91,48438.36,7178.55
FFSU,NJ,2759701,2,7597,1,2022,4,True,ZYPREXA   ,,,,,
MCOU,NJ,2759701,2,7597,1,2022,4,True,ZYPREXA   ,,,,,
MCOU,NJ,2762301,2,7623,1,2022,4,False,ALIMTA    ,42.0,22.0,128236.73,111906.23,16330.5
FFSU,NJ,2762301,2,7623,1,2022,4,True,ALIMTA    ,,,,,
MCOU,NJ,2763611,2,7636,11,2022,4,False,ZYPREXA RE,22.0,16.0,17851.24,17851.24,0.0
MCOU,NJ,2763711,2,7637,11,2022,4,True,ZYPREXA RE,,,,,
MCOU,NJ,2764001,2,7640,1,2022,4,False,ALIMTA    ,88.3,13.0,48376.3,45053.11,3323.19
MCOU,NJ,2766901,2,7669,1,2022,4,False,CYRAMZA   ,160.0,11.0,57191.53,5539.21,51652.32
MCOU,NJ,2767801,2,7678,1,2022,4,True,CYRAMZA   ,,,,,
MCOU,NJ,2771201,2,7712,1,2022,4,True,HUMALOG KW,,,,,
FFSU,NJ,2771227,2,7712,27,2022,4,True,HUMALOG KW,,,,,
MCOU,NJ,2771227,2,7712,27,2022,4,False,HUMALOG KW,1659.0,134.0,122187.01,84351.28,37835.73
MCOU,NJ,2771459,2,7714,59,2022,4,False,HUMALOG KW,1524.0,90.0,51685.44,44302.41,7383.03
FFSU,NJ,2771459,2,7714,59,2022,4,True,HUMALOG KW,,,,,
MCOU,NJ,2771501,2,7715,1,2022,4,False,BASAGLAR  ,791.0,68.0,16509.65,15817.47,692.18
FFSU,NJ,2771559,2,7715,59,2022,4,False,BASAGLAR  ,246.0,19.0,5323.85,5264.03,59.82
MCOU,NJ,2771559,2,7715,59,2022,4,False,BASAGLAR  ,149425.0,9395.0,3164811.81,3021211.41,143600.4
MCOU,NJ,2772411,2,7724,11,2022,4,False,TALTZ     ,16.0,13.0,98659.15,98659.15,0.0
MCOU,NJ,2772801,2,7728,1,2022,4,True,LYUMJEV   ,,,,,
FFSU,NJ,2773701,2,7737,1,2022,4,False,INSULIN LI,280.0,28.0,2518.74,2518.74,0.0
MCOU,NJ,2773701,2,7737,1,2022,4,False,INSULIN LI,8363.36,491.0,69736.09,60793.73,8942.36
MCOU,NJ,2775201,2,7752,1,2022,4,True,INSULIN LI,,,,,
FFSU,NJ,2775205,2,7752,5,2022,4,True,INSULIN LI,,,,,
MCOU,NJ,2775205,2,7752,5,2022,4,False,INSULIN LI,4416.0,261.0,48828.05,47721.05,1107.0
MCOU,NJ,2803101,2,8031,1,2022,4,True,GLUCAGON  ,,,,,
FFSU,NJ,2803101,2,8031,1,2022,4,True,GLUCAGON  ,,,,,
MCOU,NJ,2814701,2,8147,1,2022,4,False,HUMATROPE ,648.0,192.0,549380.02,549380.02,0.0
MCOU,NJ,2814801,2,8148,1,2022,4,False,HUMATROPE ,1474.0,425.0,2489906.93,2489906.93,0.0
MCOU,NJ,2814901,2,8149,1,2022,4,False,HUMATROPE ,254.0,113.0,894527.12,894527.12,0.0
MCOU,NJ,2820705,2,8207,5,2022,4,True,LYUMJEV KW,,,,,
FFSU,NJ,2821501,2,8215,1,2022,4,True,HUMULIN R ,,,,,
MCOU,NJ,2821501,2,8215,1,2022,4,False,HUMULIN R ,7624.2,659.0,115355.42,113512.74,1842.68
FFSU,NJ,2821517,2,8215,17,2022,4,False,HUMULIN R ,1.13,11.0,13.39,13.39,0.0
MCOU,NJ,2821517,2,8215,17,2022,4,False,HUMULIN R ,550.039,423.0,6742.98,6567.5,175.48
MCOU,NJ,2822201,2,8222,1,2022,4,True,INSULIN LI,,,,,
MCOU,NJ,2822259,2,8222,59,2022,4,False,INSULIN LI,9581.0,645.0,103628.8,66379.22,37249.58
FFSU,NJ,2822259,2,8222,59,2022,4,False,INSULIN LI,351.0,30.0,3896.33,3896.33,0.0
MCOU,NJ,2823301,2,8233,1,2022,4,True,INSULIN LI,,,,,
FFSU,NJ,2823305,2,8233,5,2022,4,True,INSULIN LI,,,,,
MCOU,NJ,2823305,2,8233,5,2022,4,False,INSULIN LI,15435.0,972.0,167735.39,160166.43,7568.96
MCOU,NJ,2831501,2,8315,1,2022,4,False,HUMULIN N ,10182.69,912.0,157553.17,152140.91,5412.26
FFSU,NJ,2831501,2,8315,1,2022,4,True,HUMULIN N ,,,,,
MCOU,NJ,2831517,2,8315,17,2022,4,True,HUMULIN N ,,,,,
FFSU,NM,2143380,2,1433,80,2022,4,False,TRULICITY ,162.0,72.0,62012.69,60456.87,1555.82
MCOU,NM,2143380,2,1433,80,2022,4,False,TRULICITY ,4694.5,1965.0,1987707.24,1904748.52,82958.72
MCOU,NM,2143401,2,1434,1,2022,4,True,TRULICITY ,,,,,
FFSU,NM,2143480,2,1434,80,2022,4,False,TRULICITY ,224.0,95.0,88670.82,87892.91,777.91
MCOU,NM,2143480,2,1434,80,2022,4,False,TRULICITY ,6128.0,2336.0,2593862.59,2500790.9,93071.69
MCOU,NM,2143611,2,1436,11,2022,4,False,EMGALITY 1,201.0,190.0,125413.04,113641.26,11771.78
FFSU,NM,2143611,2,1436,11,2022,4,False,EMGALITY 1,17.0,13.0,10877.4,10877.4,0.0
FFSU,NM,2144509,2,1445,9,2022,4,True,TALTZ 80 M,,,,,
FFSU,NM,2144511,2,1445,11,2022,4,True,TALTZ 80 M,,,,,
MCOU,NM,2144511,2,1445,11,2022,4,False,TALTZ 80 M,38.0,36.0,229245.77,229245.77,0.0
FFSU,NM,2144527,2,1445,27,2022,4,True,TALTZ 80 M,,,,,
FFSU,NM,2145780,2,1457,80,2022,4,True,MOUNJARO 1,,,,,
MCOU,NM,2146080,2,1460,80,2022,4,True,MOUNJARO 1,,,,,
MCOU,NM,2147101,2,1471,1,2022,4,True,MOUNJARO 1,,,,,
MCOU,NM,2147180,2,1471,80,2022,4,True,MOUNJARO 1,,,,,
FFSU,NM,2148480,2,1484,80,2022,4,True,MOUNJARO 7,,,,,
MCOU,NM,2148480,2,1484,80,2022,4,True,MOUNJARO 7,,,,,
MCOU,NM,2149580,2,1495,80,2022,4,False,MOUNJARO 5,56.0,27.0,24570.29,17296.16,7274.13
FFSU,NM,2149580,2,1495,80,2022,4,True,MOUNJARO 5,,,,,
FFSU,NM,2150680,2,1506,80,2022,4,False,MOUNJARO 2,26.0,13.0,12285.39,12285.39,0.0
MCOU,NM,2150680,2,1506,80,2022,4,False,MOUNJARO 2,42.0,21.0,18551.4,13850.93,4700.47
FFSU,NM,2223680,2,2236,80,2022,4,False,TRULICITY ,48.0,20.0,17319.88,16536.52,783.36
MCOU,NM,2223680,2,2236,80,2022,4,False,TRULICITY ,2460.5,970.0,1039839.57,1014529.49,25310.08
FFSU,NM,2237711,2,2377,11,2022,4,True,EMGALITY 1,,,,,
MCOU,NM,2237711,2,2377,11,2022,4,True,EMGALITY 1,,,,,
MCOU,NM,2298026,2,2980,26,2022,4,True,RETEVMO 80,,,,,
MCOU,NM,2311509,2,3115,9,2022,4,True,EMGALITY 3,,,,,
FFSU,NM,2318280,2,3182,80,2022,4,False,TRULICITY ,34.0,15.0,14641.73,14641.73,0.0
MCOU,NM,2318280,2,3182,80,2022,4,False,TRULICITY ,1067.5,457.0,451284.46,442069.92,9214.54
MCOU,NM,2322830,2,3228,30,2022,4,True,STRATTERA ,,,,,
MCOU,NM,2322930,2,3229,30,2022,4,True,STRATTERA ,,,,,
FFSU,NM,2322930,2,3229,30,2022,4,True,STRATTERA ,,,,,
FFSU,NM,2323560,2,3235,60,2022,4,True,CYMBALTA 2,,,,,
MCOU,NM,2323560,2,3235,60,2022,4,True,CYMBALTA 2,,,,,
MCOU,NM,2327030,2,3270,30,2022,4,True,CYMBALTA 6,,,,,
MCOU,NM,2418230,2,4182,30,2022,4,False,OLUMIANT 2,509.97,17.0,42579.72,42579.72,0.0
FFSU,NM,2418230,2,4182,30,2022,4,True,OLUMIANT 2,,,,,
MCOU,NM,2431208,2,4312,8,2022,4,True,REYVOW 50 ,,,,,
FFSU,NM,2445385,2,4453,85,2022,4,True,ZYPREXA ZY,,,,,
MCOU,NM,2448354,2,4483,54,2022,4,True,VERZENIO 5,,,,,
MCOU,NM,2449108,2,4491,8,2022,4,True,REYVOW 100,,,,,
MCOU,NM,2481554,2,4815,54,2022,4,False,VERZENIO 1,476.0,11.0,111622.81,111622.81,0.0
MCOU,NM,2533754,2,5337,54,2022,4,False,VERZENIO 1,952.0,22.0,225609.64,225609.64,0.0
FFSU,NM,2614511,2,6145,11,2022,4,True,BAQSIMI 3 ,,,,,
MCOU,NM,2614511,2,6145,11,2022,4,False,BAQSIMI 3 ,194.0,116.0,52792.93,51342.98,1449.95
MCOU,NM,2614527,2,6145,27,2022,4,False,BAQSIMI 3 ,95.0,54.0,29580.9,26244.27,3336.63
FFSU,NM,2614527,2,6145,27,2022,4,True,BAQSIMI 3 ,,,,,
FFSU,NM,2751001,2,7510,1,2022,4,False,HUMALOG 10,490.05,28.0,12006.09,12006.09,0.0
MCOU,NM,2751001,2,7510,1,2022,4,False,HUMALOG 10,1486.35,93.0,38492.51,22946.35,15546.16
MCOU,NM,2751017,2,7510,17,2022,4,False,HUMALOG 10,75.2,215.0,859.05,859.05,0.0
FFSU,NM,2751017,2,7510,17,2022,4,True,HUMALOG 10,,,,,
MCOU,NM,2751101,2,7511,1,2022,4,True,HUMALOG MI,,,,,
MCOU,NM,2751659,2,7516,59,2022,4,False,HUMALOG 10,564.0,28.0,18182.27,18182.27,0.0
FFSU,NM,2751659,2,7516,59,2022,4,True,HUMALOG 10,,,,,
MCOU,NM,2759701,2,7597,1,2022,4,True,ZYPREXA 10,,,,,
FFSU,NM,2762301,2,7623,1,2022,4,True,ALIMTA 500,,,,,
MCOU,NM,2762301,2,7623,1,2022,4,True,ALIMTA 500,,,,,
MCOU,NM,2763611,2,7636,11,2022,4,True,ZYPREXA RE,,,,,
MCOU,NM,2763711,2,7637,11,2022,4,True,ZYPREXA RE,,,,,
MCOU,NM,2764001,2,7640,1,2022,4,True,ALIMTA 100,,,,,
FFSU,NM,2764001,2,7640,1,2022,4,True,ALIMTA 100,,,,,
MCOU,NM,2766901,2,7669,1,2022,4,False,CYRAMZA 10,311.0,11.0,41226.55,41226.55,0.0
FFSU,NM,2771227,2,7712,27,2022,4,True,HUMALOG 20,,,,,
MCOU,NM,2771227,2,7712,27,2022,4,False,HUMALOG 20,567.0,25.0,39102.59,33631.64,5470.95
MCOU,NM,2771459,2,7714,59,2022,4,False,HUMALOG JR,138.0,12.0,5256.24,4298.7,957.54
MCOU,NM,2771501,2,7715,1,2022,4,True,BASAGLAR 1,,,,,
FFSU,NM,2771501,2,7715,1,2022,4,True,BASAGLAR 1,,,,,
FFSU,NM,2771559,2,7715,59,2022,4,False,BASAGLAR 1,1179.0,85.0,38992.92,38312.98,679.94
MCOU,NM,2771559,2,7715,59,2022,4,False,BASAGLAR 1,3303.0,190.0,69175.16,54737.62,14437.54
MCOU,NM,2772411,2,7724,11,2022,4,True,TALTZ 80 M,,,,,
MCOU,NM,2772801,2,7728,1,2022,4,True,LYUMJEV 10,,,,,
MCOU,NM,2773701,2,7737,1,2022,4,False,INSULIN LI,1170.55,48.0,9143.37,7244.23,1899.14
FFSU,NM,2773701,2,7737,1,2022,4,False,INSULIN LI,300.0,15.0,2335.82,2297.72,38.1
FFSU,NM,2775205,2,7752,5,2022,4,True,INSULIN LI,,,,,
MCOU,NM,2775205,2,7752,5,2022,4,False,INSULIN LI,318.0,27.0,3224.59,3224.59,0.0
MCOU,NM,2803101,2,8031,1,2022,4,False,GLUCAGON 1,45.0,39.0,12271.75,12271.75,0.0
FFSU,NM,2803101,2,8031,1,2022,4,True,GLUCAGON 1,,,,,
MCOU,NM,2820705,2,8207,5,2022,4,True,LYUMJEV 10,,,,,
FFSU,NM,2821501,2,8215,1,2022,4,True,HUMULIN R ,,,,,
MCOU,NM,2821501,2,8215,1,2022,4,False,HUMULIN R ,812.85,160.0,10435.19,9142.58,1292.61
FFSU,NM,2821517,2,8215,17,2022,4,True,HUMULIN R ,,,,,
MCOU,NM,2821517,2,8215,17,2022,4,False,HUMULIN R ,1478.4,231.0,858.48,858.48,0.0
MCOU,NM,2822259,2,8222,59,2022,4,False,INSULIN LI,375.0,29.0,3864.32,3502.89,361.43
FFSU,NM,2822259,2,8222,59,2022,4,False,INSULIN LI,792.0,47.0,8541.73,8541.73,0.0
MCOU,NM,2823305,2,8233,5,2022,4,False,INSULIN LI,1086.0,45.0,10387.02,10387.02,0.0
MCOU,NM,2831501,2,8315,1,2022,4,False,HUMULIN N ,67.9,35.0,676.47,676.47,0.0
FFSU,NM,2831501,2,8315,1,2022,4,True,HUMULIN N ,,,,,
FFSU,NM,2831517,2,8315,17,2022,4,True,HUMULIN N ,,,,,
MCOU,NM,2840001,2,8400,1,2022,4,False,FORTEO 600,48.0,17.0,63582.27,63582.27,0.0
MCOU,NM,2850101,2,8501,1,2022,4,False,HUMULIN R ,680.0,26.0,48121.08,48121.08,0.0
FFSU,NM,2850101,2,8501,1,2022,4,True,HUMULIN R ,,,,,
FFSU,NM,2871501,2,8715,1,2022,4,True,HUMULIN 70,,,,,
MCOU,NM,2871501,2,8715,1,2022,4,False,HUMULIN 70,530.35,34.0,7502.77,7244.53,258.24
MCOU,NM,2871517,2,8715,17,2022,4,True,HUMULIN 70,,,,,
FFSU,NM,2879759,2,8797,59,2022,4,True,HUMALOG MI,,,,,
MCOU,NM,2879859,2,8798,59,2022,4,True,HUMALOG MI,,,,,
MCOU,NM,2879959,2,8799,59,2022,4,False,HUMALOG 10,822.0,44.0,25326.34,11431.65,13894.69
FFSU,NM,2879959,2,8799,59,2022,4,False,HUMALOG 10,339.0,28.0,17196.52,16228.76,967.76
FFSU,NM,2880359,2,8803,59,2022,4,False,HUMULIN 70,2661.0,126.0,83008.2,83008.2,0.0
MCOU,NM,2880359,2,8803,59,2022,4,False,HUMULIN 70,3774.0,155.0,107793.93,103713.38,4080.55
FFSU,NV,2143301,2,1433,1,2022,4,False,TRULICITY ,11.0,11.0,4996.55,4996.55,0.0
MCOU,NV,2143301,2,1433,1,2022,4,False,TRULICITY ,36.0,18.0,15264.67,15264.67,0.0
FFSU,NV,2143361,2,1433,61,2022,4,True,TRULICITY ,,,,,
FFSU,NV,2143380,2,1433,80,2022,4,False,TRULICITY ,1022.5,224.0,437169.55,419545.24,17624.31
MCOU,NV,2143380,2,1433,80,2022,4,False,TRULICITY ,3313.0,1594.0,1404779.3,1396093.49,8685.81
FFSU,NV,2143401,2,1434,1,2022,4,True,TRULICITY ,,,,,
MCOU,NV,2143401,2,1434,1,2022,4,True,TRULICITY ,,,,,
FFSU,NV,2143480,2,1434,80,2022,4,False,TRULICITY ,1826.0,363.0,780581.58,756187.78,24393.8
MCOU,NV,2143480,2,1434,80,2022,4,False,TRULICITY ,1560.0,49.0,43461.34,43461.34,0.0
MCOU,NV,2143601,2,1436,1,2022,4,True,EMGALITY P,,,,,
FFSU,NV,2143611,2,1436,11,2022,4,False,EMGALITY P,190.0,185.0,119090.66,104800.64,14290.02
MCOU,NV,2143611,2,1436,11,2022,4,False,EMGALITY P,297.0,292.0,181174.45,176396.72,4777.73
MCOU,NV,2144509,2,1445,9,2022,4,True,TALTZ AUTO,,,,,
FFSU,NV,2144511,2,1445,11,2022,4,False,TALTZ AUTO,22.0,22.0,138225.34,138225.34,0.0
MCOU,NV,2144511,2,1445,11,2022,4,True,TALTZ AUTO,,,,,
FFSU,NV,2144527,2,1445,27,2022,4,True,TALTZ AUTO,,,,,
MCOU,NV,2144527,2,1445,27,2022,4,True,TALTZ AUTO,,,,,
FFSU,NV,2145780,2,1457,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NV,2147180,2,1471,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,NV,2147180,2,1471,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,NV,2148480,2,1484,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NV,2148480,2,1484,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,NV,2149580,2,1495,80,2022,4,False,MOUNJARO  ,102.0,27.0,47899.38,47899.38,0.0
MCOU,NV,2149580,2,1495,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NV,2150601,2,1506,1,2022,4,True,MOUNJARO  ,,,,,
FFSU,NV,2150680,2,1506,80,2022,4,False,MOUNJARO  ,82.0,26.0,38588.35,36755.31,1833.04
MCOU,NV,2150680,2,1506,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NV,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
FFSU,NV,2223680,2,2236,80,2022,4,False,TRULICITY ,796.0,31.0,45924.32,44112.49,1811.83
MCOU,NV,2223680,2,2236,80,2022,4,True,TRULICITY ,,,,,
MCOU,NV,2237711,2,2377,11,2022,4,False,EMGALITY S,53.0,53.0,34225.07,34225.07,0.0
FFSU,NV,2237711,2,2377,11,2022,4,False,EMGALITY S,22.0,22.0,13889.9,13372.95,516.95
MCOU,NV,2298026,2,2980,26,2022,4,True,RETEVMO   ,,,,,
FFSU,NV,2311509,2,3115,9,2022,4,True,EMGALITY S,,,,,
MCOU,NV,2311509,2,3115,9,2022,4,True,EMGALITY S,,,,,
MCOU,NV,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
MCOU,NV,2318280,2,3182,80,2022,4,True,TRULICITY ,,,,,
FFSU,NV,2318280,2,3182,80,2022,4,False,TRULICITY ,371.0,80.0,158778.32,151825.03,6953.29
FFSU,NV,2322730,2,3227,30,2022,4,False,STRATTERA ,456.0,15.0,554.09,554.09,0.0
FFSU,NV,2322830,2,3228,30,2022,4,False,STRATTERA ,780.0,19.0,878.39,878.39,0.0
FFSU,NV,2322930,2,3229,30,2022,4,False,STRATTERA ,1269.0,40.0,1446.95,1446.95,0.0
FFSU,NV,2323830,2,3238,30,2022,4,True,STRATTERA ,,,,,
FFSU,NV,2323930,2,3239,30,2022,4,True,STRATTERA ,,,,,
FFSU,NV,2325030,2,3250,30,2022,4,False,STRATTERA ,420.0,14.0,536.77,536.77,0.0
FFSU,NV,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
FFSU,NV,2327030,2,3270,30,2022,4,True,CYMBALTA  ,,,,,
FFSU,NV,2397760,2,3977,60,2022,4,True,RETEVMO   ,,,,,
FFSU,NV,2411730,2,4117,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,NV,2418230,2,4182,30,2022,4,False,OLUMIANT  ,885.0,31.0,74608.05,74608.05,0.0
FFSU,NV,2418230,2,4182,30,2022,4,True,OLUMIANT  ,,,,,
FFSU,NV,2431208,2,4312,8,2022,4,True,REYVOW    ,,,,,
MCOU,NV,2431208,2,4312,8,2022,4,True,REYVOW    ,,,,,
FFSU,NV,2441530,2,4415,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,NV,2442030,2,4420,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,NV,2445585,2,4455,85,2022,4,True,ZYPREXA ZY,,,,,
MCOU,NV,2448354,2,4483,54,2022,4,True,VERZENIO  ,,,,,
MCOU,NV,2449108,2,4491,8,2022,4,True,REYVOW    ,,,,,
MCOU,NV,2481554,2,4815,54,2022,4,False,VERZENIO  ,700.0,13.0,167049.11,167049.11,0.0
FFSU,NV,2481554,2,4815,54,2022,4,True,VERZENIO  ,,,,,
MCOU,NV,2533754,2,5337,54,2022,4,False,VERZENIO  ,672.0,23.0,165294.75,165294.75,0.0
FFSU,NV,2533754,2,5337,54,2022,4,True,VERZENIO  ,,,,,
MCOU,NV,2614511,2,6145,11,2022,4,True,BAQSIMI   ,,,,,
FFSU,NV,2614511,2,6145,11,2022,4,True,BAQSIMI   ,,,,,
MCOU,NV,2614527,2,6145,27,2022,4,True,BAQSIMI   ,,,,,
FFSU,NV,2614527,2,6145,27,2022,4,True,BAQSIMI   ,,,,,
FFSU,NV,2621654,2,6216,54,2022,4,True,VERZENIO  ,,,,,
FFSU,NV,2751001,2,7510,1,2022,4,False,HUMALOG   ,5287.1,126.0,132772.64,123183.06,9589.58
MCOU,NV,2751001,2,7510,1,2022,4,False,HUMALOG   ,474.95,34.0,12635.29,10710.65,1924.64
MCOU,NV,2751017,2,7510,17,2022,4,False,HUMALOG   ,67.2,21.0,108.6,108.6,0.0
FFSU,NV,2751017,2,7510,17,2022,4,False,HUMALOG   ,113.65,16.0,2682.61,2263.79,418.82
FFSU,NV,2751101,2,7511,1,2022,4,True,HUMALOG MI,,,,,
MCOU,NV,2751101,2,7511,1,2022,4,False,HUMALOG MI,690.0,28.0,19673.86,18366.48,1307.38
MCOU,NV,2751201,2,7512,1,2022,4,True,HUMALOG MI,,,,,
FFSU,NV,2751201,2,7512,1,2022,4,True,HUMALOG MI,,,,,
FFSU,NV,2751659,2,7516,59,2022,4,False,HUMALOG   ,273.0,13.0,8998.75,7148.23,1850.52
MCOU,NV,2751659,2,7516,59,2022,4,False,HUMALOG   ,504.0,26.0,16777.86,16777.86,0.0
MCOU,NV,2759701,2,7597,1,2022,4,True,ZYPREXA   ,,,,,
FFSU,NV,2759701,2,7597,1,2022,4,True,ZYPREXA   ,,,,,
FFSU,NV,2762301,2,7623,1,2022,4,True,ALIMTA    ,,,,,
MCOU,NV,2763711,2,7637,11,2022,4,True,ZYPREXA RE,,,,,
MCOU,NV,2764001,2,7640,1,2022,4,True,ALIMTA    ,,,,,
FFSU,NV,2764001,2,7640,1,2022,4,True,ALIMTA    ,,,,,
FFSU,NV,2766901,2,7669,1,2022,4,True,CYRAMZA   ,,,,,
MCOU,NV,2771227,2,7712,27,2022,4,True,HUMALOG KW,,,,,
FFSU,NV,2771227,2,7712,27,2022,4,True,HUMALOG KW,,,,,
MCOU,NV,2771459,2,7714,59,2022,4,True,HUMALOG JU,,,,,
FFSU,NV,2771459,2,7714,59,2022,4,False,HUMALOG JU,852.0,24.0,29048.42,26990.4,2058.02
FFSU,NV,2771501,2,7715,1,2022,4,True,BASAGLAR K,,,,,
MCOU,NV,2771501,2,7715,1,2022,4,False,BASAGLAR K,261.0,17.0,5452.36,5452.36,0.0
FFSU,NV,2771559,2,7715,59,2022,4,False,BASAGLAR K,1494.0,64.0,31806.64,23279.19,8527.45
MCOU,NV,2771559,2,7715,59,2022,4,False,BASAGLAR K,11687.0,765.0,240279.78,239018.35,1261.43
MCOU,NV,2772411,2,7724,11,2022,4,True,TALTZ SYRI,,,,,
FFSU,NV,2772411,2,7724,11,2022,4,True,TALTZ SYRI,,,,,
MCOU,NV,2772801,2,7728,1,2022,4,True,LYUMJEV   ,,,,,
FFSU,NV,2772801,2,7728,1,2022,4,True,LYUMJEV   ,,,,,
FFSU,NV,2773701,2,7737,1,2022,4,False,INSULIN LI,893770.0,139.0,51181.71,49852.44,1329.27
MCOU,NV,2773701,2,7737,1,2022,4,False,INSULIN LI,5340.0,22.0,3264.57,3264.57,0.0
MCOU,NV,2775205,2,7752,5,2022,4,False,INSULIN LI,2223.0,12.0,2213.56,2213.56,0.0
FFSU,NV,2775205,2,7752,5,2022,4,False,INSULIN LI,1242.0,32.0,12925.8,12479.2,446.6
MCOU,NV,2814701,2,8147,1,2022,4,False,HUMATROPE ,137.0,28.0,118651.36,118651.36,0.0
MCOU,NY,2143301,2,1433,1,2022,4,False,TRULICITY ,250.5,123.0,104837.62,104837.62,0.0
FFSU,NY,2143301,2,1433,1,2022,4,False,TRULICITY ,44.0,15.0,19012.34,19012.34,0.0
FFSU,NY,2143380,2,1433,80,2022,4,False,TRULICITY ,3721.5,1562.0,1595317.9,1541147.59,54170.31
MCOU,NY,2143380,2,1433,80,2022,4,False,TRULICITY ,38252.0,18134.0,16095001.67,16087463.25,7538.42
MCOU,NY,2143401,2,1434,1,2022,4,False,TRULICITY ,273.0,137.0,114773.97,114773.97,0.0
FFSU,NY,2143401,2,1434,1,2022,4,False,TRULICITY ,48.0,24.0,21676.83,21676.83,0.0
MCOU,NY,2143480,2,1434,80,2022,4,False,TRULICITY ,49658.5,23322.0,20887132.04,20858064.6,29067.44
FFSU,NY,2143480,2,1434,80,2022,4,False,TRULICITY ,4205.0,1753.0,1805702.83,1765836.07,39866.76
MCOU,NY,2143601,2,1436,1,2022,4,False,EMGALITY P,19.0,19.0,11783.99,11783.99,0.0
FFSU,NY,2143601,2,1436,1,2022,4,True,EMGALITY P,,,,,
MCOU,NY,2143611,2,1436,11,2022,4,False,EMGALITY P,3089.36,2969.0,1916933.34,1915790.36,1142.98
FFSU,NY,2143611,2,1436,11,2022,4,False,EMGALITY P,145.0,132.0,92074.07,78395.99,13678.08
MCOU,NY,2144509,2,1445,9,2022,4,False,TALTZ AUTO,36.0,12.0,220952.25,220952.25,0.0
FFSU,NY,2144509,2,1445,9,2022,4,True,TALTZ AUTO,,,,,
FFSU,NY,2144511,2,1445,11,2022,4,False,TALTZ AUTO,26.0,20.0,157905.17,157905.17,0.0
MCOU,NY,2144511,2,1445,11,2022,4,False,TALTZ AUTO,700.0,679.0,4287704.47,4287703.97,0.5
FFSU,NY,2144527,2,1445,27,2022,4,True,TALTZ AUTO,,,,,
MCOU,NY,2144527,2,1445,27,2022,4,False,TALTZ AUTO,104.0,52.0,640051.93,640051.93,0.0
MCOU,NY,2145701,2,1457,1,2022,4,True,MOUNJARO  ,,,,,
MCOU,NY,2145780,2,1457,80,2022,4,False,MOUNJARO  ,48.0,23.0,19516.42,19516.42,0.0
FFSU,NY,2146080,2,1460,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NY,2146080,2,1460,80,2022,4,False,MOUNJARO  ,71.0,36.0,33342.59,33342.59,0.0
FFSU,NY,2147180,2,1471,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NY,2147180,2,1471,80,2022,4,False,MOUNJARO  ,163.0,82.0,75282.06,75282.06,0.0
MCOU,NY,2148401,2,1484,1,2022,4,True,MOUNJARO  ,,,,,
FFSU,NY,2148480,2,1484,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,NY,2148480,2,1484,80,2022,4,False,MOUNJARO  ,164.5,78.0,75204.51,75204.51,0.0
MCOU,NY,2149501,2,1495,1,2022,4,True,MOUNJARO  ,,,,,
MCOU,NY,2149580,2,1495,80,2022,4,False,MOUNJARO  ,625.5,306.0,290504.21,290504.21,0.0
FFSU,NY,2149580,2,1495,80,2022,4,False,MOUNJARO  ,58.0,29.0,26435.79,21287.91,5147.88
FFSU,NY,2150680,2,1506,80,2022,4,False,MOUNJARO  ,74.0,37.0,34646.38,25934.5,8711.88
MCOU,NY,2150680,2,1506,80,2022,4,False,MOUNJARO  ,448.0,221.0,208919.1,208919.1,0.0
FFSU,NY,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
MCOU,NY,2223601,2,2236,1,2022,4,False,TRULICITY ,158.0,77.0,66069.86,66069.86,0.0
FFSU,NY,2223680,2,2236,80,2022,4,False,TRULICITY ,1567.0,648.0,673361.0,659032.2,14328.8
